epoch,train_mse,train_rmse,train_rrmse,train_mae,train_cc,val_mse,val_rmse,val_rrmse,val_mae,val_cc,lr,grad_norm
252,0.14215842450805133,0.37703902252691474,0.4780906354877762,0.28539028989488263,0.9261992988651657,0.13473888425443217,0.36706795590793834,0.46561984914461224,0.27499119432108904,0.931116514787528,0.00014450768314040003,0.1754560023546219
253,0.14190800848568816,0.37670679378753996,0.47766703427314106,0.28513451840666354,0.9263343591100934,0.13491661499992774,0.36730997127756787,0.4659268417820351,0.27527155667043207,0.9312253754611907,0.00014217859633655207,0.14004985988140106
254,0.14182953186457514,0.3766026179736077,0.47753483223217397,0.2850587908202479,0.9263767431674996,0.13353499839547264,0.3654244085929026,0.46353503558196796,0.27367179683347276,0.9315041616914307,0.00013985180944957884,0.14818701148033142
255,0.14166872189003635,0.3763890565492524,0.47726670636014534,0.2849006638294313,0.9264634599494069,0.1339726438592905,0.3660227368064592,0.4642940053804787,0.2742580352890601,0.931599029551668,0.00013752789657932838,0.141240194439888
256,0.1414191132848927,0.3760573271256561,0.47684473940164407,0.2846160161097334,0.9265982031904642,0.13275603623279186,0.36435701754294764,0.46218106705472617,0.27266251165241656,0.931896266426292,0.00013520743111652787,0.1359768956899643
257,0.14125362936699037,0.3758372378663274,0.4765653641442099,0.28446907704081553,0.9266873582292372,0.13475132392989322,0.367084900166015,0.46564134266580515,0.2749938453670186,0.9313493746624797,0.00013289098560130845,0.15271173417568207
258,0.14108411106968416,0.37561164927313445,0.47627685757398086,0.28430420933088074,0.926778820045942,0.13416464142454293,0.36628491836894256,0.46462657851198524,0.27445031193442515,0.9316472445024686,0.00013057913158193924,0.13107798993587494
259,0.14103165679205978,0.3755418176342813,0.4761939683489451,0.2842215120562846,0.9268072134270038,0.13243492964996023,0.3639161024878677,0.4616217733377791,0.27240149386629176,0.9320830320940853,0.00012827243947380646,0.13880255818367004
260,0.14074962235155095,0.37516612633812096,0.47571331306050835,0.28393646202436307,0.9269592679297761,0.13332155322667127,0.36513224073843614,0.46316442531721447,0.2735007762306542,0.9319584305228044,0.0001259714784186721,0.14676621556282043
261,0.1405760882486887,0.37493477865982067,0.4754191021824241,0.2837872044571863,0.9270529628715306,0.1324878917061407,0.3639888620633064,0.4617140676990665,0.2725609455958877,0.9321225323133777,0.00012367681614424648,0.15355037152767181
262,0.1406391604070639,0.3750188800674759,0.47552814547233496,0.2838224719286883,0.9270189102641516,0.13240992594789328,0.3638817472035294,0.46157819420739343,0.27243086724177185,0.9322575525953561,0.00012138901882411002,0.1452898383140564
263,0.14033140000123268,0.37460832879319794,0.4750085823305609,0.2834975067550013,0.9271847030444459,0.1338371629857819,0.3658376183305674,0.46405918554553716,0.2740572232499576,0.931875688494117,0.00011910865093801841,0.16633254289627075
264,0.14016934230789752,0.37439196346596104,0.47473191711238916,0.28331128279266066,0.9272721345068471,0.13345440628941235,0.36531412002468827,0.46339513629174717,0.2736145858406655,0.931899355055838,0.00011683627513262573,0.15101169049739838
265,0.14007509002445293,0.3742660684919926,0.47457009283128043,0.28322139761108184,0.9273228996792621,0.13290323657779524,0.36455896173019153,0.46243723003623066,0.2729410802472522,0.9321473558301125,0.00011457245208265957,0.12663047015666962
266,0.13985398301761479,0.37397056437320675,0.4742003847615181,0.28302670691989656,0.927442111220359,0.13311724704948277,0.3648523633601443,0.46280940532551595,0.27301530161611315,0.9321303729578405,0.00011231774035258329,0.14268192648887634
267,0.13975955655891567,0.3738442945384023,0.4740376366660559,0.2828882273874785,0.9274930164274626,0.13218250190323172,0.3635691157169868,0.4611816261516454,0.2721094648839334,0.9323846455494597,0.00011007269625877827,0.14546675980091095
268,0.13958040413486178,0.3736046093597639,0.47373542832560467,0.2827060883326769,0.9275894674836371,0.13200533301837605,0.36332538174255874,0.4608724534914389,0.27190921272617924,0.9325362532129532,0.00010783787373228131,0.1627551168203354
269,0.13939328088074807,0.37335409584032697,0.4734164774238919,0.28254106476309976,0.9276904188070634,0.13089033266930475,0.36178769004666916,0.45892191609380617,0.2706648999227769,0.9329379795914288,0.00010561382418211053,0.13797691464424133
270,0.13928921201262762,0.37321469962024223,0.4732411556184519,0.282406293764347,0.9277464699345709,0.13171068448664114,0.3629196667124023,0.46035781044484037,0.2715422374379052,0.9327442483533507,0.00010340109635921319,0.14425373077392578
271,0.1391143243047331,0.37298032696743283,0.47294388449549185,0.28222468147228863,0.9278406448427668,0.13168795826073224,0.36288835509111095,0.46031809215249836,0.2715626515070253,0.9328788062973493,0.00010120023622106992,0.16420187056064606
272,0.13908217033426323,0.37293722036592597,0.47288852780075824,0.2821824045634239,0.9278580925625596,0.13029864427738297,0.360969035067252,0.4578834653059272,0.26991939871691123,0.9331788618313887,9.901178679698754e-05,0.14656572043895721
273,0.13887145069926327,0.3726545997291101,0.4725298271684292,0.28192957855081985,0.927971450058149,0.13345518148326202,0.3653151810194343,0.46339648214666485,0.27365838222782485,0.9322752134780665,9.683628805411503e-05,0.14329634606838226
274,0.13872526053324896,0.3724584010775552,0.4722815890863149,0.2817843012769966,0.9280503010568382,0.13102960526308544,0.3619801172206637,0.4591660068957533,0.2707175594055143,0.9329093397272291,9.467427676421449e-05,0.16515639424324036
275,0.13871209121599737,0.3724407217477667,0.47225698808416183,0.2817711686292264,0.9280573309493759,0.13089567021629997,0.3617950666002785,0.45893127313443993,0.2707003156451666,0.933248526345953,9.252628637122083e-05,0.1422267109155655
276,0.13858920022060997,0.3722757045801001,0.4720511306165986,0.28159985267611004,0.9281234835609286,0.13138933281587836,0.36247666520188354,0.4597958700924379,0.2710970315965929,0.9329113517858559,9.039284685962242e-05,0.13304854929447174
277,0.1383147479366124,0.3719069076215342,0.47158118511911407,0.28137540438514924,0.9282712789683036,0.13213885551195156,0.36350908587262515,0.4611054792512527,0.2721402237635187,0.9328923705796333,8.827448462369548e-05,0.15319594740867615
278,0.13823252518461665,0.37179634907381304,0.47144216562282,0.281285188585252,0.9283156595596861,0.13072332589769595,0.3615568086728501,0.45862904675253663,0.2704654086735506,0.9332789579820858,8.617172233762395e-05,0.17889191210269928
279,0.13819232992397498,0.37174228966311457,0.4713724939899311,0.28125923081983806,0.928337297694101,0.13038601442442713,0.36109003645133597,0.4580369536322621,0.2699845230895633,0.9334139353712492,8.40850788265376e-05,0.1301521211862564
280,0.1380193864637376,0.37150960480684425,0.47107579469981775,0.2810680162501121,0.9284303570379313,0.12953899122278434,0.3599152556127405,0.45654676287046764,0.2690672849494398,0.9338060889101123,8.201506893849961e-05,0.1467161923646927
281,0.13787714703742593,0.371318121073327,0.47083388764849976,0.2809039193644297,0.9285069025678674,0.13099849897479993,0.36193714782376224,0.4591115009009339,0.2708040608156676,0.9332757790772206,7.996220341747578e-05,0.1476123034954071
282,0.13784005975922203,0.3712681776818773,0.47077363208887985,0.28087182115376075,0.9285269174564755,0.13018120920759227,0.3608063319948699,0.4576770790529226,0.2698272325742591,0.9336635061217256,7.792698877731565e-05,0.16464723646640778
283,0.13774563345355156,0.3711409886465675,0.47061077352750835,0.280741217927541,0.9285778272222134,0.12983204229410278,0.36032213683605785,0.4570628852144957,0.2693976306071933,0.9335652215838758,7.590992717677812e-05,0.12473425269126892
284,0.1375629693384501,0.37089482247457983,0.4702987191369649,0.2805934097326154,0.928676052300232,0.12991461188456271,0.36043669608485024,0.4572082017949335,0.2696120226518748,0.9336272870867621,7.391151629563114e-05,0.12463712692260742
285,0.13743666415993455,0.3707245124886329,0.47008217444444444,0.2804067434219402,0.9287440225705856,0.12994562557642478,0.3604797159014981,0.45726277174639723,0.2697130601514958,0.9337739725290636,7.193224921185687e-05,0.1297890692949295
286,0.13724219886076772,0.37046214227740965,0.46975217123055324,0.2802334228322503,0.9288486755090452,0.12993579873796018,0.36046608541991876,0.45724548169785284,0.2695282301173875,0.933763988856618,6.997261427999174e-05,0.1282075047492981
287,0.13720912619258382,0.37041750254622663,0.4696928188281289,0.2801771689211144,0.9288665876079854,0.1309374596017983,0.3618528148319401,0.45900452584550305,0.27071116784272525,0.9332770399860199,6.803309501063257e-05,0.13838094472885132
288,0.13700995243253697,0.3701485545460592,0.4693526734667098,0.2799846628664088,0.9289737435021926,0.12997641474777688,0.3605224192027132,0.4573169402030815,0.2696780688580656,0.933746861415154,6.611416995113743e-05,0.16049568355083466
289,0.1369592871454775,0.37008010909190664,0.46926523473334636,0.2799387590263866,0.9290008929478152,0.13020069292361416,0.36083333122594724,0.45771132714703955,0.2699039607589328,0.9337090200260009,6.421631256755118e-05,0.1381371021270752
290,0.13695639412998387,0.3700762004371314,0.4692606078706401,0.27989105315967455,0.9290024677698886,0.1307263188447317,0.36156094762118834,0.45863429694250785,0.2704558276975226,0.9335644818032999,6.233999112778508e-05,0.15187491476535797
291,0.13681141574017044,0.3698802721694825,0.469010754684173,0.27973155354045626,0.9290805564543891,0.12927353388564808,0.3595462889332166,0.4560787345206914,0.26872207550037813,0.9340501334555856,6.048566858607836e-05,0.12906256318092346
292,0.13668445519749098,0.3697086084979507,0.46879213387158974,0.27961963028748626,0.9291487572097035,0.12927483290331693,0.35954809539659216,0.4560810259906791,0.2688376872984,0.934213889681917,5.8653802468771346e-05,0.1371094137430191
293,0.13658087324728863,0.3695684960156759,0.4686165493998031,0.2795372666917808,0.9292045757023453,0.12985429968607595,0.36035302091986954,0.4571020611823619,0.26957955332014066,0.9338786229881383,5.6844844761417644e-05,0.1226474866271019
294,0.13652512766851235,0.3694930684986017,0.468519940608853,0.2794521504938985,0.9292344962492121,0.1292769347388614,0.3595510182698158,0.4560847336087579,0.26879702438797853,0.9341468723818797,5.505924179726361e-05,0.1367572695016861
295,0.13648024590659663,0.3694323292655864,0.46844485066198205,0.27939925175423186,0.9292586788569379,0.12893080225147466,0.3590693557677606,0.4554737524050437,0.2683341791001151,0.934321021564631,5.329743414712208e-05,0.14468452334403992
296,0.1363214638576734,0.3692173666794039,0.4681714046433711,0.2792461246290317,0.9293441332269564,0.12839369678342413,0.35832066195437867,0.45452404624074466,0.2676343781877954,0.934484031250488,5.1559856510668195e-05,0.16615666449069977
297,0.1361821920578685,0.369028714408335,0.46793197947993986,0.27909202940656835,0.9294189867265952,0.12952668261084826,0.35989815588697904,0.4565250721409955,0.26917357135821585,0.9341607473831914,4.984693760918385e-05,0.14650848507881165
298,0.1361591970124814,0.36899755691939395,0.4678924919104804,0.27909103743684155,0.9294314239609766,0.1287957363407484,0.3588812287383507,0.45523511626793606,0.2682225902552554,0.9343575905585954,4.815910007977696e-05,0.1442897617816925
299,0.13605832333397958,0.3688608454878067,0.46771739713957783,0.27895433921486484,0.9294855675011147,0.12906228779584702,0.3592524012388046,0.4557059426663899,0.2686084515995507,0.9342744333555622,4.649676037110234e-05,0.1362924873828888
300,0.13597960876293758,0.3687541305028834,0.4675838545605447,0.27887437956477007,0.929527926230126,0.12947347348744506,0.35982422582067075,0.4564312930307036,0.2691238617083803,0.9342353736834792,4.486032864060896e-05,0.11671687662601471
TEST(best),,,,,,,,,,,,
